prediction_time,image_time,forecast_end,prediction_label,probability,image_path,pred_binary,gt_label,matched_goes
2026-03-25T20:51:42.819054,2/23/2026 22:00,2/24/2026 10:00,No Flare,0.965904057,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_22.00.00.jpg,0,1,"B5.7, C1.1, C1.0, B9.6"
2026-03-25T20:51:42.904561,2/23/2026 23:00,2/24/2026 11:00,No Flare,0.967435718,data\hmi_jpg\2026\02\23\HMI.m2026.02.23_23.00.00.jpg,0,1,"B5.7, C1.1, C1.0, B9.6, C1.4"
2026-03-25T20:51:42.990301,2/24/2026 0:00,2/24/2026 12:00,No Flare,0.966044545,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_00.00.00.jpg,0,1,"C1.1, C1.0, B9.6, C1.4"
2026-03-25T20:51:43.075277,2/24/2026 1:00,2/24/2026 13:00,No Flare,0.963470817,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_01.00.00.jpg,0,1,"C1.1, C1.0, B9.6, C1.4, C3.0"
2026-03-25T20:51:43.152736,2/24/2026 2:00,2/24/2026 14:00,No Flare,0.966688633,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_02.00.00.jpg,0,1,"C1.1, C1.0, B9.6, C1.4, C3.0"
2026-03-25T20:51:43.231344,2/24/2026 3:00,2/24/2026 15:00,No Flare,0.964704573,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_03.00.00.jpg,0,1,"C1.1, C1.0, B9.6, C1.4, C3.0"
2026-03-25T20:51:43.306173,2/24/2026 4:00,2/24/2026 16:00,No Flare,0.965722561,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_04.00.00.jpg,0,1,"C1.1, C1.0, B9.6, C1.4, C3.0, C2.6"
2026-03-25T20:51:43.382624,2/24/2026 5:00,2/24/2026 17:00,No Flare,0.967251897,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_05.00.00.jpg,0,1,"C1.1, C1.0, B9.6, C1.4, C3.0, C2.6, C4.1"
2026-03-25T20:51:43.455852,2/24/2026 6:00,2/24/2026 18:00,No Flare,0.966268957,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_06.00.00.jpg,0,1,"C1.1, C1.0, B9.6, C1.4, C3.0, C2.6, C4.1, C4.5"
2026-03-25T20:51:43.537300,2/24/2026 7:00,2/24/2026 19:00,No Flare,0.966140091,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_07.00.00.jpg,0,1,"C1.1, C1.0, B9.6, C1.4, C3.0, C2.6, C4.1, C4.5, C3.6"
2026-03-25T20:51:43.618902,2/24/2026 8:00,2/24/2026 20:00,No Flare,0.968024373,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_08.00.00.jpg,0,1,"B9.6, C1.4, C3.0, C2.6, C4.1, C4.5, C3.6, C3.2, C2.6"
2026-03-25T20:51:43.698264,2/24/2026 9:00,2/24/2026 21:00,No Flare,0.966964006,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_09.00.00.jpg,0,1,"C1.4, C3.0, C2.6, C4.1, C4.5, C3.6, C3.2, C2.6"
2026-03-25T20:51:43.811589,2/24/2026 10:00,2/24/2026 22:00,No Flare,0.968191445,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_10.00.00.jpg,0,1,"C1.4, C3.0, C2.6, C4.1, C4.5, C3.6, C3.2, C2.6, C2.2"
2026-03-25T20:51:43.953280,2/24/2026 11:00,2/24/2026 23:00,No Flare,0.970220029,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_11.00.00.jpg,0,1,"C3.0, C2.6, C4.1, C4.5, C3.6, C3.2, C2.6, C2.2"
2026-03-25T20:51:44.056004,2/24/2026 12:00,2/25/2026 0:00,No Flare,0.968935788,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_12.00.00.jpg,0,1,"C3.0, C2.6, C4.1, C4.5, C3.6, C3.2, C2.6, C2.2, C2.1, C2.4"
2026-03-25T20:51:44.135937,2/24/2026 13:00,2/25/2026 1:00,No Flare,0.97138083,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_13.00.00.jpg,0,1,"C2.6, C4.1, C4.5, C3.6, C3.2, C2.6, C2.2, C2.1, C2.4, C2.3, C5.3"
2026-03-25T20:51:44.222122,2/24/2026 14:00,2/25/2026 2:00,No Flare,0.971118271,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_14.00.00.jpg,0,1,"C2.6, C4.1, C4.5, C3.6, C3.2, C2.6, C2.2, C2.1, C2.4, C2.3, C5.3"
2026-03-25T20:51:44.324753,2/24/2026 15:00,2/25/2026 3:00,No Flare,0.971373856,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_15.00.00.jpg,0,1,"C2.6, C4.1, C4.5, C3.6, C3.2, C2.6, C2.2, C2.1, C2.4, C2.3, C5.3, C1.4, C1.5"
2026-03-25T20:51:44.436660,2/24/2026 16:00,2/25/2026 4:00,No Flare,0.97176522,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_16.00.00.jpg,0,1,"C4.1, C4.5, C3.6, C3.2, C2.6, C2.2, C2.1, C2.4, C2.3, C5.3, C1.4, C1.5"
2026-03-25T20:51:44.561182,2/24/2026 17:00,2/25/2026 5:00,No Flare,0.972469091,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_17.00.00.jpg,0,1,"C4.5, C3.6, C3.2, C2.6, C2.2, C2.1, C2.4, C2.3, C5.3, C1.4, C1.5, B9.9, C1.2"
2026-03-25T20:51:44.683437,2/24/2026 18:00,2/25/2026 6:00,No Flare,0.970654309,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_18.00.00.jpg,0,1,"C3.6, C3.2, C2.6, C2.2, C2.1, C2.4, C2.3, C5.3, C1.4, C1.5, B9.9, C1.2, C4.8"
2026-03-25T20:51:44.764418,2/24/2026 19:00,2/25/2026 7:00,No Flare,0.973391056,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_19.00.00.jpg,0,1,"C3.2, C2.6, C2.2, C2.1, C2.4, C2.3, C5.3, C1.4, C1.5, B9.9, C1.2, C4.8, C2.6"
2026-03-25T20:51:44.845140,2/24/2026 20:00,2/25/2026 8:00,No Flare,0.971754551,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_20.00.00.jpg,0,1,"C2.2, C2.1, C2.4, C2.3, C5.3, C1.4, C1.5, B9.9, C1.2, C4.8, C2.6"
2026-03-25T20:51:44.916723,2/24/2026 21:00,2/25/2026 9:00,No Flare,0.972604632,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_21.00.00.jpg,0,1,"C2.2, C2.1, C2.4, C2.3, C5.3, C1.4, C1.5, B9.9, C1.2, C4.8, C2.6, C1.1, C2.6"
2026-03-25T20:51:45.014571,2/24/2026 22:00,2/25/2026 10:00,No Flare,0.970706999,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_22.00.00.jpg,0,1,"C2.1, C2.4, C2.3, C5.3, C1.4, C1.5, B9.9, C1.2, C4.8, C2.6, C1.1, C2.6, C3.2"
2026-03-25T20:51:45.098136,2/24/2026 23:00,2/25/2026 11:00,No Flare,0.972454786,data\hmi_jpg\2026\02\24\HMI.m2026.02.24_23.00.00.jpg,0,1,"C2.1, C2.4, C2.3, C5.3, C1.4, C1.5, B9.9, C1.2, C4.8, C2.6, C1.1, C2.6, C3.2, C1.2"
2026-03-25T20:51:45.180741,2/25/2026 0:00,2/25/2026 12:00,No Flare,0.969261587,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_00.00.00.jpg,0,1,"C2.3, C5.3, C1.4, C1.5, B9.9, C1.2, C4.8, C2.6, C1.1, C2.6, C3.2, C1.2, C4.0"
2026-03-25T20:51:45.280750,2/25/2026 1:00,2/25/2026 13:00,No Flare,0.969623983,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_01.00.00.jpg,0,1,"C1.4, C1.5, B9.9, C1.2, C4.8, C2.6, C1.1, C2.6, C3.2, C1.2, C4.0, B9.9"
2026-03-25T20:51:45.373542,2/25/2026 2:00,2/25/2026 14:00,No Flare,0.970513582,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_02.00.00.jpg,0,1,"C1.4, C1.5, B9.9, C1.2, C4.8, C2.6, C1.1, C2.6, C3.2, C1.2, C4.0, B9.9"
2026-03-25T20:51:45.470349,2/25/2026 3:00,2/25/2026 15:00,No Flare,0.969492435,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_03.00.00.jpg,0,1,"B9.9, C1.2, C4.8, C2.6, C1.1, C2.6, C3.2, C1.2, C4.0, B9.9"
2026-03-25T20:51:45.560387,2/25/2026 4:00,2/25/2026 16:00,No Flare,0.967278779,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_04.00.00.jpg,0,1,"B9.9, C1.2, C4.8, C2.6, C1.1, C2.6, C3.2, C1.2, C4.0, B9.9, M2.3"
2026-03-25T20:51:45.643444,2/25/2026 5:00,2/25/2026 17:00,No Flare,0.966745257,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_05.00.00.jpg,0,1,"C4.8, C2.6, C1.1, C2.6, C3.2, C1.2, C4.0, B9.9, M2.3, M1.0, C7.8"
2026-03-25T20:51:45.721541,2/25/2026 6:00,2/25/2026 18:00,No Flare,0.9668414,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_06.00.00.jpg,0,1,"C2.6, C1.1, C2.6, C3.2, C1.2, C4.0, B9.9, M2.3, M1.0, C7.8"
2026-03-25T20:51:45.803512,2/25/2026 7:00,2/25/2026 19:00,No Flare,0.965575695,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_07.00.00.jpg,0,1,"C1.1, C2.6, C3.2, C1.2, C4.0, B9.9, M2.3, M1.0, C7.8, C1.8"
2026-03-25T20:51:45.884525,2/25/2026 8:00,2/25/2026 20:00,No Flare,0.963662088,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_08.00.00.jpg,0,1,"C1.1, C2.6, C3.2, C1.2, C4.0, B9.9, M2.3, M1.0, C7.8, C1.8, C1.8"
2026-03-25T20:51:45.966757,2/25/2026 9:00,2/25/2026 21:00,No Flare,0.962279737,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_09.00.00.jpg,0,1,"C3.2, C1.2, C4.0, B9.9, M2.3, M1.0, C7.8, C1.8, C1.8"
2026-03-25T20:51:46.046938,2/25/2026 10:00,2/25/2026 22:00,No Flare,0.961715341,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_10.00.00.jpg,0,1,"C1.2, C4.0, B9.9, M2.3, M1.0, C7.8, C1.8, C1.8"
2026-03-25T20:51:46.129021,2/25/2026 11:00,2/25/2026 23:00,No Flare,0.961461127,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_11.00.00.jpg,0,1,"C4.0, B9.9, M2.3, M1.0, C7.8, C1.8, C1.8"
2026-03-25T20:51:46.208723,2/25/2026 12:00,2/26/2026 0:00,No Flare,0.962034941,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_12.00.00.jpg,0,1,"B9.9, M2.3, M1.0, C7.8, C1.8, C1.8, C1.8, C1.9"
2026-03-25T20:51:46.291807,2/25/2026 13:00,2/26/2026 1:00,No Flare,0.962027967,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_13.00.00.jpg,0,1,"M2.3, M1.0, C7.8, C1.8, C1.8, C1.8, C1.9"
2026-03-25T20:51:46.369253,2/25/2026 14:00,2/26/2026 2:00,No Flare,0.962230504,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_14.00.00.jpg,0,1,"M2.3, M1.0, C7.8, C1.8, C1.8, C1.8, C1.9"
2026-03-25T20:51:46.454377,2/25/2026 15:00,2/26/2026 3:00,No Flare,0.964866281,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_15.00.00.jpg,0,1,"M2.3, M1.0, C7.8, C1.8, C1.8, C1.8, C1.9"
2026-03-25T20:51:46.532808,2/25/2026 16:00,2/26/2026 4:00,No Flare,0.964230776,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_16.00.00.jpg,0,1,"M1.0, C7.8, C1.8, C1.8, C1.8, C1.9"
2026-03-25T20:51:46.618765,2/25/2026 17:00,2/26/2026 5:00,No Flare,0.966449857,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_17.00.00.jpg,0,1,"C1.8, C1.8, C1.8, C1.9"
2026-03-25T20:51:46.700392,2/25/2026 18:00,2/26/2026 6:00,No Flare,0.967022657,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_18.00.00.jpg,0,1,"C1.8, C1.8, C1.8, C1.9, C1.2"
2026-03-25T20:51:46.777604,2/25/2026 19:00,2/26/2026 7:00,No Flare,0.966979504,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_19.00.00.jpg,0,1,"C1.8, C1.8, C1.9, C1.2"
2026-03-25T20:51:46.856472,2/25/2026 20:00,2/26/2026 8:00,No Flare,0.96549958,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_20.00.00.jpg,0,1,"C1.8, C1.9, C1.2"
2026-03-25T20:51:46.941111,2/25/2026 21:00,2/26/2026 9:00,No Flare,0.964818299,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_21.00.00.jpg,0,1,"C1.8, C1.9, C1.2"
2026-03-25T20:51:47.026937,2/25/2026 22:00,2/26/2026 10:00,No Flare,0.962349176,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_22.00.00.jpg,0,1,"C1.8, C1.9, C1.2"
2026-03-25T20:51:47.108143,2/25/2026 23:00,2/26/2026 11:00,No Flare,0.958631992,data\hmi_jpg\2026\02\25\HMI.m2026.02.25_23.00.00.jpg,0,1,"C1.8, C1.9, C1.2"
2026-03-25T20:51:47.183020,2/26/2026 0:00,2/26/2026 12:00,No Flare,0.953403771,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_00.00.00.jpg,0,1,C1.2
2026-03-25T20:51:47.261710,2/26/2026 1:00,2/26/2026 13:00,No Flare,0.953105211,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_01.00.00.jpg,0,1,C1.2
2026-03-25T20:51:47.345521,2/26/2026 2:00,2/26/2026 14:00,No Flare,0.940908551,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_02.00.00.jpg,0,1,C1.2
2026-03-25T20:51:47.429957,2/26/2026 3:00,2/26/2026 15:00,No Flare,0.91566503,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_03.00.00.jpg,0,1,"C1.2, C1.2"
2026-03-25T20:51:47.539065,2/26/2026 4:00,2/26/2026 16:00,No Flare,0.865201533,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_04.00.00.jpg,0,1,"C1.2, C1.2, C1.6, C1.5"
2026-03-25T20:51:47.647901,2/26/2026 5:00,2/26/2026 17:00,No Flare,0.842830718,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_05.00.00.jpg,0,1,"C1.2, C1.2, C1.6, C1.5"
2026-03-25T20:51:47.744863,2/26/2026 6:00,2/26/2026 18:00,No Flare,0.837516487,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_06.00.00.jpg,0,1,"C1.2, C1.6, C1.5, C1.8"
2026-03-25T20:51:47.824163,2/26/2026 7:00,2/26/2026 19:00,No Flare,0.776132166,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_07.00.00.jpg,0,1,"C1.2, C1.6, C1.5, C1.8, C1.4, C6.3"
2026-03-25T20:51:47.901928,2/26/2026 8:00,2/26/2026 20:00,No Flare,0.653678119,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_08.00.00.jpg,0,1,"C1.2, C1.6, C1.5, C1.8, C1.4, C6.3"
2026-03-25T20:51:47.982715,2/26/2026 9:00,2/26/2026 21:00,No Flare,0.527861834,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_09.00.00.jpg,0,1,"C1.2, C1.6, C1.5, C1.8, C1.4, C6.3"
2026-03-25T20:51:48.059148,2/26/2026 10:00,2/26/2026 22:00,No Flare,0.614927948,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_10.00.00.jpg,0,1,"C1.2, C1.6, C1.5, C1.8, C1.4, C6.3"
2026-03-25T20:51:48.133674,2/26/2026 11:00,2/26/2026 23:00,No Flare,0.559071779,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_11.00.00.jpg,0,1,"C1.2, C1.6, C1.5, C1.8, C1.4, C6.3"
2026-03-25T20:51:48.208235,2/26/2026 12:00,2/27/2026 0:00,No Flare,0.562979519,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_12.00.00.jpg,0,1,"C1.2, C1.6, C1.5, C1.8, C1.4, C6.3, C1.1"
2026-03-25T20:51:48.285362,2/26/2026 13:00,2/27/2026 1:00,No Flare,0.578783512,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_13.00.00.jpg,0,1,"C1.2, C1.6, C1.5, C1.8, C1.4, C6.3, C1.1, C2.1"
2026-03-25T20:51:48.362271,2/26/2026 14:00,2/27/2026 2:00,Flare,0.519732296,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_14.00.00.jpg,1,1,"C1.2, C1.6, C1.5, C1.8, C1.4, C6.3, C1.1, C2.1, C1.4"
2026-03-25T20:51:48.438212,2/26/2026 15:00,2/27/2026 3:00,Flare,0.647702038,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_15.00.00.jpg,1,1,"C1.6, C1.5, C1.8, C1.4, C6.3, C1.1, C2.1, C1.4, C2.0"
2026-03-25T20:51:48.511215,2/26/2026 16:00,2/27/2026 4:00,Flare,0.635262787,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_16.00.00.jpg,1,1,"C1.8, C1.4, C6.3, C1.1, C2.1, C1.4, C2.0"
2026-03-25T20:51:48.589514,2/26/2026 17:00,2/27/2026 5:00,Flare,0.626192153,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_17.00.00.jpg,1,1,"C1.8, C1.4, C6.3, C1.1, C2.1, C1.4, C2.0, C1.1"
2026-03-25T20:51:48.668351,2/26/2026 18:00,2/27/2026 6:00,Flare,0.64265132,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_18.00.00.jpg,1,1,"C1.4, C6.3, C1.1, C2.1, C1.4, C2.0, C1.1"
2026-03-25T20:51:48.743933,2/26/2026 19:00,2/27/2026 7:00,Flare,0.639600277,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_19.00.00.jpg,1,1,"C1.1, C2.1, C1.4, C2.0, C1.1"
2026-03-25T20:51:48.817192,2/26/2026 20:00,2/27/2026 8:00,Flare,0.683846593,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_20.00.00.jpg,1,1,"C1.1, C2.1, C1.4, C2.0, C1.1, C1.3"
2026-03-25T20:51:48.887335,2/26/2026 21:00,2/27/2026 9:00,Flare,0.653755665,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_21.00.00.jpg,1,1,"C1.1, C2.1, C1.4, C2.0, C1.1, C1.3"
2026-03-25T20:51:48.963509,2/26/2026 22:00,2/27/2026 10:00,No Flare,0.534178317,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_22.00.00.jpg,0,1,"C1.1, C2.1, C1.4, C2.0, C1.1, C1.3, C1.1"
2026-03-25T20:51:49.039064,2/26/2026 23:00,2/27/2026 11:00,No Flare,0.542927146,data\hmi_jpg\2026\02\26\HMI.m2026.02.26_23.00.00.jpg,0,1,"C1.1, C2.1, C1.4, C2.0, C1.1, C1.3, C1.1"
2026-03-25T20:51:49.112903,2/27/2026 0:00,2/27/2026 12:00,No Flare,0.554541945,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_00.00.00.jpg,0,1,"C2.1, C1.4, C2.0, C1.1, C1.3, C1.1, C1.5"
2026-03-25T20:51:49.190755,2/27/2026 1:00,2/27/2026 13:00,Flare,0.553890884,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_01.00.00.jpg,1,1,"C1.4, C2.0, C1.1, C1.3, C1.1, C1.5, C3.5"
2026-03-25T20:51:49.271698,2/27/2026 2:00,2/27/2026 14:00,Flare,0.613452852,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_02.00.00.jpg,1,1,"C2.0, C1.1, C1.3, C1.1, C1.5, C3.5, C1.5"
2026-03-25T20:51:49.376057,2/27/2026 3:00,2/27/2026 15:00,Flare,0.647383809,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_03.00.00.jpg,1,1,"C1.1, C1.3, C1.1, C1.5, C3.5, C1.5"
2026-03-25T20:51:49.489980,2/27/2026 4:00,2/27/2026 16:00,Flare,0.635274887,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_04.00.00.jpg,1,1,"C1.1, C1.3, C1.1, C1.5, C3.5, C1.5"
2026-03-25T20:51:49.604485,2/27/2026 5:00,2/27/2026 17:00,Flare,0.597925007,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_05.00.00.jpg,1,1,"C1.3, C1.1, C1.5, C3.5, C1.5"
2026-03-25T20:51:49.692210,2/27/2026 6:00,2/27/2026 18:00,Flare,0.622457087,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_06.00.00.jpg,1,1,"C1.3, C1.1, C1.5, C3.5, C1.5"
2026-03-25T20:51:49.771031,2/27/2026 7:00,2/27/2026 19:00,Flare,0.506873906,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_07.00.00.jpg,1,1,"C1.3, C1.1, C1.5, C3.5, C1.5, C1.2"
2026-03-25T20:51:49.846956,2/27/2026 8:00,2/27/2026 20:00,Flare,0.508590639,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_08.00.00.jpg,1,1,"C1.1, C1.5, C3.5, C1.5, C1.2, B9.3, C2.8, C3.4"
2026-03-25T20:51:49.924049,2/27/2026 9:00,2/27/2026 21:00,Flare,0.581208348,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_09.00.00.jpg,1,1,"C1.1, C1.5, C3.5, C1.5, C1.2, B9.3, C2.8, C3.4"
2026-03-25T20:51:50.007125,2/27/2026 10:00,2/27/2026 22:00,Flare,0.554458082,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_10.00.00.jpg,1,1,"C1.5, C3.5, C1.5, C1.2, B9.3, C2.8, C3.4"
2026-03-25T20:51:50.104480,2/27/2026 11:00,2/27/2026 23:00,Flare,0.595059991,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_11.00.00.jpg,1,1,"C1.5, C3.5, C1.5, C1.2, B9.3, C2.8, C3.4"
2026-03-25T20:51:50.187946,2/27/2026 12:00,2/28/2026 0:00,Flare,0.606449246,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_12.00.00.jpg,1,1,"C3.5, C1.5, C1.2, B9.3, C2.8, C3.4"
2026-03-25T20:51:50.267593,2/27/2026 13:00,2/28/2026 1:00,Flare,0.573942661,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_13.00.00.jpg,1,1,"C1.5, C1.2, B9.3, C2.8, C3.4, C1.4"
2026-03-25T20:51:50.340593,2/27/2026 14:00,2/28/2026 2:00,Flare,0.547955453,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_14.00.00.jpg,1,1,"C1.2, B9.3, C2.8, C3.4, C1.4"
2026-03-25T20:51:50.413569,2/27/2026 15:00,2/28/2026 3:00,Flare,0.536723137,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_15.00.00.jpg,1,1,"C1.2, B9.3, C2.8, C3.4, C1.4, C6.5"
2026-03-25T20:51:50.484867,2/27/2026 16:00,2/28/2026 4:00,Flare,0.510015905,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_16.00.00.jpg,1,1,"C1.2, B9.3, C2.8, C3.4, C1.4, C6.5, C3.4"
2026-03-25T20:51:50.564129,2/27/2026 17:00,2/28/2026 5:00,Flare,0.548550367,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_17.00.00.jpg,1,1,"C1.2, B9.3, C2.8, C3.4, C1.4, C6.5, C3.4"
2026-03-25T20:51:50.644192,2/27/2026 18:00,2/28/2026 6:00,Flare,0.527207017,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_18.00.00.jpg,1,1,"C1.2, B9.3, C2.8, C3.4, C1.4, C6.5, C3.4, C2.2"
2026-03-25T20:51:50.729701,2/27/2026 19:00,2/28/2026 7:00,No Flare,0.500672281,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_19.00.00.jpg,0,1,"B9.3, C2.8, C3.4, C1.4, C6.5, C3.4, C2.2"
2026-03-25T20:51:50.824550,2/27/2026 20:00,2/28/2026 8:00,No Flare,0.530820429,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_20.00.00.jpg,0,1,"C1.4, C6.5, C3.4, C2.2"
2026-03-25T20:51:50.915934,2/27/2026 21:00,2/28/2026 9:00,Flare,0.522736132,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_21.00.00.jpg,1,1,"C1.4, C6.5, C3.4, C2.2"
2026-03-25T20:51:51.004035,2/27/2026 22:00,2/28/2026 10:00,No Flare,0.528752863,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_22.00.00.jpg,0,1,"C1.4, C6.5, C3.4, C2.2, C2.9"
2026-03-25T20:51:51.086523,2/27/2026 23:00,2/28/2026 11:00,No Flare,0.524224281,data\hmi_jpg\2026\02\27\HMI.m2026.02.27_23.00.00.jpg,0,1,"C1.4, C6.5, C3.4, C2.2, C2.9, C2.2, C2.3"
2026-03-25T20:51:51.156998,2/28/2026 0:00,2/28/2026 12:00,Flare,0.5276739,data\hmi_jpg\2026\02\28\HMI.m2026.02.28_00.00.00.jpg,1,1,"C1.4, C6.5, C3.4, C2.2, C2.9, C2.2, C2.3"
2026-03-25T20:51:51.231313,2/28/2026 1:00,2/28/2026 13:00,No Flare,0.529035449,data\hmi_jpg\2026\02\28\HMI.m2026.02.28_01.00.00.jpg,0,1,"C6.5, C3.4, C2.2, C2.9, C2.2, C2.3"
2026-03-25T20:51:51.298014,2/28/2026 2:00,2/28/2026 14:00,Flare,0.560979664,data\hmi_jpg\2026\02\28\HMI.m2026.02.28_02.00.00.jpg,1,1,"C6.5, C3.4, C2.2, C2.9, C2.2, C2.3, C2.5"
2026-03-25T20:51:51.374288,2/28/2026 3:00,2/28/2026 15:00,Flare,0.638150692,data\hmi_jpg\2026\02\28\HMI.m2026.02.28_03.00.00.jpg,1,1,"C3.4, C2.2, C2.9, C2.2, C2.3, C2.5"
2026-03-25T20:51:51.444268,2/28/2026 4:00,2/28/2026 16:00,Flare,0.613277018,data\hmi_jpg\2026\02\28\HMI.m2026.02.28_04.00.00.jpg,1,1,"C2.2, C2.9, C2.2, C2.3, C2.5, C2.8"
2026-03-25T20:51:51.519480,2/28/2026 5:00,2/28/2026 17:00,Flare,0.62242204,data\hmi_jpg\2026\02\28\HMI.m2026.02.28_05.00.00.jpg,1,1,"C2.2, C2.9, C2.2, C2.3, C2.5, C2.8, C2.0"
2026-03-25T20:51:51.594912,2/28/2026 6:00,2/28/2026 18:00,Flare,0.597907305,data\hmi_jpg\2026\02\28\HMI.m2026.02.28_06.00.00.jpg,1,1,"C2.9, C2.2, C2.3, C2.5, C2.8, C2.0, C3.3, C3.3"
2026-03-25T20:51:51.669536,2/28/2026 7:00,2/28/2026 19:00,Flare,0.62386024,data\hmi_jpg\2026\02\28\HMI.m2026.02.28_07.00.00.jpg,1,1,"C2.9, C2.2, C2.3, C2.5, C2.8, C2.0, C3.3, C3.3"
2026-03-25T20:51:51.740275,2/28/2026 8:00,2/28/2026 20:00,Flare,0.581408083,data\hmi_jpg\2026\02\28\HMI.m2026.02.28_08.00.00.jpg,1,1,"C2.9, C2.2, C2.3, C2.5, C2.8, C2.0, C3.3, C3.3"
